id,text,sentiment
66,"['precision', 'loss', 'large', 'tensor', 'averaging', 'cpu', 'bug', 'taking', 'large', 'cpu', 'tensor', 'result', 'severe', 'precision', 'loss', 'would', 'like', 'know', 'following', 'behaviour', 'known', 'normal', 'reproduce', 'produce', 'expected', 'behavior', 'close', 'match', 'cpu', 'gpu', 'version', 'mean', 'operation', 'environment', 'pytorch', 'version', '1.0.1.post2', 'debug', 'build', 'cuda', 'used', 'build', 'pytorch', '9.0.176', 'o', 'ubuntu', '18.04.1', 'lts', 'gcc', 'version', 'ubuntu', '7.3.0', '27ubuntu1', '18.04', '7.3.0', 'cmake', 'version', 'version', '3.10.2', 'python', 'version', '3.7', 'cuda', 'available', 'yes', 'cuda', 'runtime', 'version', 'could', 'collect', 'gpu', 'model', 'configuration', 'gpu', '0', 'geforce', 'gtx', '1080', 'ti', 'gpu', '1', 'geforce', 'gtx', '1080', 'ti', 'nvidia', 'driver', 'version', '390.116', 'cudnn', 'version', 'could', 'collect', 'version', 'relevant', 'library', 'pip3', 'numpy', '1.16.2', 'conda', 'blas', '1.0', 'mkl', 'conda', 'mkl', '2019.1', '144', 'conda', 'mkl', 'service', '1.1.2', 'py37he904b0f', '5', 'conda', 'mkl', 'fft', '1.0.6', 'py37hd81dba3', '0', 'conda', 'mkl', 'random', '1.0.2', 'py37hd81dba3', '0', 'conda', 'pytorch', '1.0.1', 'py3.7', 'cuda9.0.176', 'cudnn7.4.2', '2', 'pytorch', 'conda', 'torchvision', '0.2.1', 'py', '2', 'pytorch']",0
2,"['possible', 'cpu', 'side', 'memory', 'leak', 'even', 'fitting', 'gpu', 'bug', 'possible', 'cpu', 'side', 'memory', 'leak', 'even', 'fitting', 'gpu', 'using', 'pytorch', '0.4.1.', 'reproduce', 'quite', 'new', 'pytorch', 'used', 'tf', 'kera', 'extensively', 'past', 'trying', 'use', 'pytorch', 'replacement', 'decided', 'start', 'small', 'seq2seq', 'skip', 'thought', 'model', 'cobbled', 'together', 'using', 'pytorch', 'nlp', 'tutorial', 'everything', 'seems', 'work', 'fine', 'run', 'small', 'scale', 'test', 'however', 'use', 'code', 'run', 'large', 'scale', 'fit', '3000', 'separate', 'paragraph', 'each', 'paragraph', 'variable', 'number', 'sentence', 'notice', 'system', 'ram', 'usage', 'slowly', 'go', 'script', 'run', 'eventually', 'hit', '100', 'box', 'becomes', 'unresponsive', 'force', 'rebooted', 'linux', 'box', '64', 'gb', 'ram', 'script', 'start', 'usage', '4.7', 'climb', 'steadily', 'time', '100', 'point', 'box', 'becomes', 'unresponsive', 'since', 'im', 'new', 'pytorch', 'im', 'sure', 'perhaps', 'im', 'something', 'blatantly', 'wrong', 'code', 'would', 'account', 'behaviour', 'core', 'fitting', 'logic', 'run', 'script', 'linux', 'helper', 'function', 'create', 'tensor', 'passed', 'model', 'converting', 'text', 'word', 'index', 'predefined', 'gensim', 'dictionary', 'and', 'finally', 'skipthought', 'model', 'itself', 'helper', 'class', 'apology', 'wall', 'code', 'expected', 'behavior', 'memory', 'usage', 'linux', 'linearly', 'increase', 'fitting', 'script', 'run', 'especially', 'point', 'box', 'dy', 'environment', 'pytorch', 'version', 'e.g.', '1.0', '0.4.1', 'o', 'e.g.', 'linux', 'linux', 'ubuntu', '16.04', 'installed', 'pytorch', 'source', 'pip', 'install', 'torch', 'build', 'command', 'used', 'if', 'compiling', 'source', 'n', 'python', 'version', '3.6.6', 'cuda', 'cudnn', 'version', 'cuda', '9.0.176', 'cudnn', '7.4.1.5', 'gpu', 'model', 'configuration', 'tesla', 'v100', 'relevant', 'information']",1
625,"['implement', 'nn.module', 'dir', 'create', 'module', 'class', 'add', 'layer', 'it', 'cant', 'see', 'new', 'layer', 'try', 'use', 'ipython', 'autocomplete', 'example', 'following', 'class', 'class', 'example', 'nn.module', 'def', 'init', 'self', 'super', 'init', 'self.fully', 'connected', 'nn.linear', '20', '1', 'ex', 'example', 'type', 'option', 'forward', 'float', 'type', 'dont', 'get', 'completion', 'option', 'attribute', 'limited', 'understanding', 'think', 'string', 'returned', 'method', 'attr', 'attr', 'ex', 'dir', 'attr.startswith', 'f', 'forward', 'float', 'first', 'issue', 'modify', 'class', 'method', 'def', 'dir', 'self', 'return', 'super', 'dir', 'list', 'self', 'module', 'get', 'possible', 'completion', 'im', 'sure', 'intentional', 'design', 'decision', 'would', 'nice', 'relevant', 'possible', 'attribute', 'available', 'auto', 'complete', 'im', 'still', 'becoming', 'familiar', 'library']",0
335,"['sparse', 'add', 'description', 'example', 'method', 'torch.sparse', 'doc', 'page', 'description', 'example', 'method', 'listed', 'doc', 'page', 'much', 'easier', 'new', 'comer', 'learn', 'use', 'sparse', 'improve', 'doc', 'little', 'bit', 'cc', 'aocsa', 'nikitaved', 'pearu', 'mruberry', 'ivanyashchuk']",0
395,"['controversial', 'pyyaml', '6', 'year', 'old', 'might', 'best', 'switch', 'ruamel.yaml', 'commit', 'history', 'pyyaml', 'far', 'tell', 'http', 'pyyaml.org', 'log', 'commit', 'history', 'http', 'bitbucket.org', 'ruamel', 'yaml', 'commits', 'ruamel.yaml', 'support', 'yaml', '1.2', 'handle', 'round', 'trip', 'including', 'comment']",1
744,"['pytorch', '0.4', 'bug', 'torch.min', 'torch.max', 'ignores', 'nan', 'cuda', 'case', 'crash', 'pure', 'nan', 'tensor', 'issue', 'description', 'ignores', 'cuda', 'case', 'crash', 'pure', 'tensor', 'code', 'example', 'system', 'info', 'pytorch', 'caffe2', 'pytorch', 'installed', 'pytorch', 'conda', 'pip', 'source', 'conda', 'build', 'command', 'used', 'if', 'compiling', 'source', 'o', 'ubuntu', '16.04', 'pytorch', 'version', '0.4.0', 'python', 'version', '3.6.3', 'cuda', 'cudnn', 'version', '8', '5', 'gpu', 'model', 'configuration', 'gtx', '1050', 'ti', 'gcc', 'version', 'if', 'compiling', 'source', 'cmake', 'version', 'version', 'relevant', 'library']",0
385,"['add', 'nvidia', 'driver', 'version', 'environment', 'collection', 'script', 'http', 'raw.githubusercontent.com', 'pytorch', 'pytorch', 'master', 'torch', 'utils', 'collect', 'env.py', 'currently', 'miss', 'collecting', 'nvidia', 'driver', 'version', 'would', 'useful', 'that']",0
388,"['onnx', 'model', 'export', 'issue', 'hi', 'would', 'like', 'get', 'general', 'idea', 'exporting', 'onnx', 'model', 'model', 'accepts', 'input', 'sequence', 'output', 'label', 'argument', 'would', 'set', 'variable', 'traverse', 'model', 'export', 'onnx', 'thanks']",0
12,"['rfc', 'accscalar', 'float', 'cpu', 'issue', 'currently', 'cpu', 'http', 'github.com', 'pytorch', 'pytorch', 'blob', 'master', 'aten', 'src', 'aten', 'accumulatetype.h', 'l34', 'suggest', 'small', 'discussion', 'whether', 'itd', 'better', 'switch', 'float', 'motivation', 'prompted', 'wanchaol', 'asking', 'http', 'gist.github.com', 'wanchaol', 'aceb0a1e8d3a93c8853689730b0f709f', 'error', 'think', 'three', 'possible', 'reason', 'consider', 'changing', 'consistency', 'gpu', 'support', 'platform', 'float', 'faster', 'e.g', 'arm32', 'get', 'rid', 'ub', 'seem', 'recall', 'apaszke', 'preferring', 'current', 'behaviour', 'year', 'ago', 'back', 'in', 'context', '6855', 'always', 'dispatched', 'double', 'auxilliary', 'function', 'cpu', 'pitch', 'switch', 'generally', 'alternative', 'switch', 'specific', 'platform', 'e.g', 'arm32', 'somehow', 'get', 'rid', 'ub', 'warning', 'additional', 'context', 'e.g', 'ljk53', 'might', 'interested', 'changing', 'android', 'specifically', 'dont', 'generally']",0
419,"['max', 'pooling', 'behavior', 'nan', 'value', 'issue', 'description', 'max', 'pooling', 'function', 'consistent', 'max', 'function', 'example', 'every', 'max', 'pooling', 'be', '1d', '2d', '3d', 'adaptive', 'act', 'same', 'cpu', 'cuda', 'essentially', 'two', 'fondamental', 'difference', 'max', 'pooling', 'value', 'max', 'pooling', 'nan', 'valid', 'value', 'valid', 'value', 'mean', 'get', 'ignored', 'soon', 'value', 'result', 'generally', 'choosing', 'explicetely', 'deal', 'numpy', 'e.g', 'http', 'docs.scipy.org', 'doc', 'numpy', '1.14.0', 'reference', 'generated', 'numpy.nanmax.html', 'could', 'solution', 'maybe', 'related', 'cudnn', 'max', 'pooling', 'code', 'example', 'system', 'info', 'built', 'latest', 'source', 'a', '05', '17', 'pytorch', 'version', '0.5.0a0', '331a04d', 'debug', 'build', 'cuda', 'used', 'build', 'pytorch', '9.1.85', 'o', 'ubuntu', '16.04.4', 'lts', 'gcc', 'version', 'ubuntu', '5.4.0', '6ubuntu1', '16.04.9', '5.4.0', '20160609', 'cmake', 'version', 'version', '3.9.4', 'python', 'version', '3.6', 'cuda', 'available', 'yes', 'cuda', 'runtime', 'version', '9.1.85', 'gpu', 'model', 'configuration', 'gpu', '0', 'quadro', 'm1000m', 'nvidia', 'driver', 'version', '390.30', 'cudnn', 'version', 'probably', 'one', 'following', 'usr', 'lib', 'x86', '64', 'linux', 'gnu', 'libcudnn.so.7.1.3', 'usr', 'lib', 'x86', '64', 'linux', 'gnu', 'libcudnn', 'static', 'v7.a', 'version', 'relevant', 'library', 'conda', 'magma', 'cuda91', '2.3.0', '1', 'pytorch', 'conda', 'torch', '0.5.0a0', '331a04d', 'conda', 'torch', '0.3.1b0', '2b47480', 'conda', 'torch', '0.5.0a0', '4251e38']",0
74,"['inconsistent', 'einsum', 'torch.mm', 'issue', 'description', 'comparing', 'outcome', 'torch.mm', 'torch.einsum', 'matrix', 'multiplication', 'result', 'consistent', 'result', 'also', 'produced', 'numpy', 'code', 'example', 'minimal', 'example', 'here', 'true', 'true', 'true', 'true', 'true', 'true', 'true', 'true', 'true', 'true', 'true', 'true', 'true', 'true', 'true', 'true', 'true', 'true', 'true', 'true', 'true', 'true', 'true', 'true', 'true', 'true', 'true', 'true', 'true', 'true', 'true', 'true', 'tensor', 'true', 'true', 'true', 'true', 'false', 'true', 'false', 'true', 'true', 'false', 'true', 'true', 'false', 'true', 'true', 'true', 'true', 'true', 'true', 'true', 'false', 'true', 'false', 'true', 'true', 'false', 'true', 'true', 'false', 'true', 'true', 'true', 'course', 'expect', 'true', 'system', 'info', 'pytorch', 'version', '1.2.0', 'debug', 'build', 'cuda', 'used', 'build', 'pytorch', '10.0.130', 'o', 'red', 'hat', 'enterprise', 'linux', 'release', '8.0', 'ootpa', 'gcc', 'version', 'gcc', '8.2.1', '20180905', 'red', 'hat', '8.2.1', '3', 'cmake', 'version', 'version', '3.11.4', 'python', 'version', '3.7', 'cuda', 'available', 'yes', 'cuda', 'runtime', 'version', '10.1.168', 'gpu', 'model', 'configuration', 'gpu', '0', 'geforce', 'rtx', '2080', 'ti', 'nvidia', 'driver', 'version', '430.14', 'cudnn', 'version', 'could', 'collect', 'version', 'relevant', 'library', 'pip', 'numpy', '1.16.2', 'pip', 'numpydoc', '0.8.0', 'pip', 'torch', '1.2.0', 'conda', 'pytorch', 'select', '0.2', 'gpu', '0', 'conda', 'blas', '1.0', 'mkl', 'conda', 'mkl', '2019.4', '243', 'conda', 'mkl', 'service', '2.3.0', 'py37he904b0f', '0', 'conda', 'mkl', 'fft', '1.0.10', 'py37ha843d7b', '0', 'conda', 'mkl', 'random', '1.0.2', 'py37hd81dba3', '0', 'conda', 'pytorch', '1.2.0', 'cuda100py37h938c94c', '0']",0
291,"['pytorch', 'forward', 'hang', 'multiprocess', 'environment', 'bug', 'peculiar', 'bug', 'encountering', 'using', 'mtcnn', 'face', 'detector', 'http', 'github.com', 'treb1en', 'insightface', 'pytorch', 'pytorch', '1.3.1', 'cpu', 'face', 'detection', 'work', 'fine', 'api', 'called', 'main', 'thread', 'forked', 'new', 'process', 'initialized', 'mtcnn', 'well', 'face', 'detector', 'model', 'mobilefacenet', 'hang', 'first', 'net', 'forward', 'call', 'in', 'mtcnn', 'load', 'state', 'dict', 'mobilefacenet', 'commented', 'out', 'work', 'fine', 'reproduce', 'step', 'reproduce', 'behavior', '1.', 'clone', 'http', 'github.com', 'treb1en', 'insightface', 'pytorch', '2.', 'try', 'following', 'code', '3.', 'test', 'function', 'called', 'main', 'thread', 'code', 'work', 'fine', '4.', 'line', 'removed', 'code', 'work', 'fine', 'environment', 'pkg', 'version', 'python', '3.7.4', 'torch', '1.3.1', 'cpu', 'pip', 'pillow', '5.4.1', 'opencv', 'python', '4.1.1.26', 'o', 'ubuntu', '18.04', 'linux', '4.15.0', '72', 'generic']",1
610,"['canonicalize', 'aten', 'operator', 'ir', 'currently', 'many', 'operator', 'aten', 'ir', 'multiple', 'form', 'operator', 'take', 'non', 'tensor', 'argument', 'e.g', 'intlist', 'int64', 'two', 'form', 'one', 'non', 'tensor', 'argument', 'encoded', 'tensor', 'input', 'one', 'argument', 'attribute', 'graph', 'make', 'every', 'pas', 'write', 'ir', 'harder', 'need', 'handle', 'case', 'proposed', 'solution', '1.', 'canonicalize', 'tensor', 'input', 'format', 'graph', 'optimized', 'format', 'format', 'general', 'input', 'required', 'constant', '2.', 'expose', 'function', 'compiler', 'general', 'usage', 'optimization', 'check', 'const', 'ness', 'input', 'work', '3.', 'interpretation', 'lower', 'back', 'attribute', 'format', 'thing', 'constant', 'already', 'includes', 'function', 'written', 'pas']",0
250,"['kernel', 'break', 'backward', 'pas', '.permute', '1', 'option', 'issue', 'description', 'permuting', 'axis', 'tensor', 'using', 'option', 'break', 'kernel', 'tested', 'jupyter', 'backward', 'pas', 'kernel', 'restart', 'error', 'provided', 'code', 'example', 'code', 'automatically', 'break', 'kernel', 'jupyter', 'notebook', 'run', 'jupyterlab', 'note', 'following', 'code', 'worked', 'well', 'system', 'info', 'pytorch', 'version', '0.3.1', 'debug', 'build', 'cuda', 'used', 'build', 'pytorch', '9.0.176', 'o', 'ubuntu', '16.04.3', 'lts', 'gcc', 'version', 'ubuntu', '5.4.0', '6ubuntu1', '16.04.10', '5.4.0', '20160609', 'cmake', 'version', 'version', '3.5.1', 'python', 'version', '3.5', 'cuda', 'available', 'yes', 'cuda', 'runtime', 'version', '9.0.176', 'gpu', 'model', 'configuration', 'gpu', '0', 'tesla', 'k80', 'nvidia', 'driver', 'version', '384.111', 'cudnn', 'version', 'probably', 'one', 'following', 'usr', 'local', 'cuda', '8.0', 'lib64', 'libcudnn.so.6.0.21', 'usr', 'local', 'cuda', '8.0', 'lib64', 'libcudnn', 'static.a', 'usr', 'local', 'cuda', '9.0', 'lib64', 'libcudnn.so.7.0.5', 'usr', 'local', 'cuda', '9.0', 'lib64', 'libcudnn', 'static.a', 'usr', 'local', 'lib', 'python3.5', 'dist', 'package', 'torch', 'lib', 'libcudnn', '7b07b0f1.so.7.0.5', 'version', 'relevant', 'library', 'pip3', 'msgpack', 'numpy', '0.4.1', 'pip3', 'numpy', '1.14.0', 'pip3', 'torch', '0.3.1', 'pip3', 'torchvision', '0.2.0', 'conda', 'could', 'collect']",0
186,"['quantization', 'qnnpack', 'engine', 'dynamic', 'quantization', 'support', 'qnnpack', 'dynamic', 'quantization', 'rnn', 'class', 'rnncell', 'class', 'linear', 'cc', 'jerryzh168', 'jianyuh', 'dzhulgakov']",0
316,"['dataparallel', 'correctly', 'handle', 'running', 'variable', 'batch', 'norm', 'running', 'variable', 'accumulated', 'non', 'master', 'gpus', 'lost', 'next', 'step', 'running', 'variable', 'accumulated', 'master', 'gpu', 'broadcast', 'non', 'master', 'gpus', 'convergence', 'wise', 'make', 'much', 'difference', 'still', 'bug', 'also', 'device', 'id', 'dataparallel', 'checked', 'contain', 'value', 'otherwise', 'stuff', 'like', 'break', 'http', 'github.com', 'pytorch', 'pytorch', 'blob', 'master', 'torch', 'backends', 'cudnn', 'rnn.py', 'l38', 'l43', 'creating', 'replica', 'gpu', 'actually', 'intended', 'supported', 'referenced', 'line', 'create', 'dictionary', 'indexed', 'current', 'device', 'constitute', 'bug', 'issue', 'ultimately', 'caused', 'well', 'defined', 'behaviour', 'dataparallel', 'respect', 'stateful', 'module', 'batchnorm', 'recurrent', 'net', 'cudnn', 'backend', 'example', 'cc', 'ngimel', 'alband', 'mruberry']",0
651,"['optimize', 'groupnorm', 'pytorch', 'feature', 'improve', 'performance', 'groupnorm', 'operator', 'motivation', 'similar', 'http', 'github.com', 'pytorch', 'pytorch', 'issue', '27633', 'current', 'groupnorm', 'implementation', 'reshaping', 'input', 'batchnorm', 'get', 'moment', 'input', 'using', 'addcmul', 'affine', 'implementation', 'inefficient', 'cpu', 'cuda', 'performance', 'benchmark', 'input', 'shape', '128', '256', '28', '28', 'num', 'group', '32', 'shown', 'below', 'performance', 'benchmark', 'input', 'shape', '256', '512', '56', '56', 'num', 'group', '32', 'shown', 'below', 'see', 'cpu', 'gpu', 'version', 'groupnorm', 'using', 'batchnorm', 'addcmul', 'make', 'thing', 'slow', 'especially', 'backward', 'pas', 'actually', 'cpu', 'side', 'since', 'batchnorm', 'inference', 'affine', 'function', 'fused', 'conv', 'make', 'groupnorm', 'slow', 'using', 'batchnorm', 'cpu', 'inference', 'pitch', 'implement', 'optimized', 'version', 'groupnorm', 'fused', 'everything', 'together', 'alternative', 'additional', 'context', 'cc', 'dzhulgakov', 'ngimel', 'ppwwyyxx']",1
487,"['build', 'passing', 'runtime', 'failing', 'at', 'commit', 'ebdec9a837074a303fd5ffb6f319cd593955becc', 'running', 'import', 'torch', 'give', 'following', 'error', 'latest', 'master', 'git', 'log', 'commit', 'ebdec9a837074a303fd5ffb6f319cd593955becc', 'author', 'lynic', 'date', 'fri', 'jul', '7', '23', '06', '56', '2017', '0800', 'skip', 'distributed', 'test', 'supported', '2004']",0
514,"['index', 'setvalue', 'dont', 'work', '1d', 'variable', 'snippet', 'reproduce', 'problem', 'http', 'github.com', 'pytorch', 'pytorch', 'blob', 'master', 'torch', 'autograd', 'function', 'tensor.py', 'l27', 'http', 'github.com', 'pytorch', 'pytorch', 'blob', 'master', 'torch', 'autograd', 'function', 'tensor.py', 'l40', 'http', 'github.com', 'pytorch', 'pytorch', 'blob', 'master', 'torch', 'autograd', 'function', 'tensor.py', 'l45', 'due', 'fact', 'return', 'number', 'indexing', '1d', 'tensor', 'which', 'think', 'desired', 'behaviour', 'dont', 'broadcasting', 'yet', 'maybe', 'check', 'input', '1d', 'and', 'index', 'range', '1', 'use', 'instead', 'case', 'autograd', 'return', '1d', 'tensor', 'anyway', 'index', '1d', 'tensor', 'forward', 'solution', 'could', 'avoid', 'sync', 'point', 'cuda', 'tensor', 'a', 'dont', 'return', 'number', 'or', 'another', 'solution', 'would', 'something', 'like', '0d', 'tensor', 'behave', 'almost', 'like', 'number', 'seems', 'numpy', 'doe']",0
255,"['handle', 'intarrayref', 'expansion', 'aten', 'see', '22032', '20866', 'rationale', '22073', 'example']",0
112,"['migrate', 'nll', 'loss2d', 'forward', 'th', 'aten', 'cuda', 'porting', 'th', 'operator', 'essential', 'code', 'simplicity', 'performance', 'reason', 'porting', 'guide', 'q', 'available', 'umbrella', 'issue', '24507', 'feel', 'free', 'add', 'vitalyfedyunin', 'reviewer', 'get', 'prioritized', 'review']",0
678,"['distributed', 'data', 'parallel', 'support', 'model', 'parallel', 'output', 'model', 'different', 'device', 'following', 'tutorial', 'combine', 'model', 'parallel', 'ddp', 'together', 'last', 'layer', 'the', 'parameter', 'really', 'large', 'model', 'parallel', 'work', 'like', 'code', 'source', 'http', 'github.com', 'bindog', 'pytorch', 'model', 'parallel', 'blob', '8d1c0b91d4eb75c861059f4940159b06574189df', 'model.py', 'l39', 'however', 'stuck', 'gpu', 'list', 'first', 'ddp', '0', '1', '2', '3', 'gpu', 'list', 'second', 'ddp', '4', '5', '6', '7', 'modify', 'source', 'code', 'make', 'sure', 'chunk', 'follow', 'parameter', 'gpu', 'list', 'support', 'output', 'multiple', 'device', 'reorganize', 'last', 'layer', 'cc', 'pietern', 'mrshenli', 'pritamdamania87', 'zhaojuanmao', 'satgera', 'rohan', 'varma', 'gqchen', 'aazzolini', 'xush6528']",0
71,"['hanging', 'one', 'gpu', 'node', 'return', 'zero', 'loss', 'context', 'distributed', 'data', 'parallel', 'training', 'bug', 'hello', 'training', 'multi', 'task', 'network', 'cluster', 'using', '8', 'gpu', 'every', 'iteration', 'process', 'one', 'image', 'per', 'gpu', 'suppose', 'respectively', 'case', 'could', 'zero', 'one', 'gpu', 'mean', 'loss', 'computed', 'return', 'zero', 'tensor', 'situation', 'happens', 'code', 'hang', 'on', 'pytorch', 'version', '1.1.0', 'o', 'e.g.', 'linux', 'ubuntu', 'installed', 'pytorch', 'source', 'docker', 'conda', 'python', 'version', '3.6', 'cuda', 'cudnn', 'version', 'cuda', '9.0', 'gpu', 'model', 'configuration', '1080ti', 'relevant', 'information']",0
150,"['packagesnotfounderror', 'unable', 'install', 'torchvision', 'anaconda', 'prompt', 'window', '10.', 'return', 'following']",0
143,"['jit', 'recursive', 'script', 'doesnt', 'pick', 'torchscript', 'class', 'attribute', 'cc', 'suo']",0
571,"['calculate', 'derivative', 'node', 'respect', 'input', 'image', 'would', 'like', 'calculate', 'derivative', 'node', 'respect', 'image', 'input', 'implement', 'visualization', 'method', 'using', 'pytorch', 'suggestion']",0
588,"['onnx', 'export', 'torch.meshgrid', 'feature', 'export', 'meshgrid', 'onnx', 'motivation', 'instead', 'error', 'use', 'pitch', 'use', 'export', 'meshgrid', 'alternative', 'use', 'code']",0
334,"['inconsistent', 'behavior', 'log', 'prob', 'value', 'outside', 'support', 'bug', 'scipy', 'try', 'calculate', 'log', 'probability', 'value', 'outside', 'given', 'distribution', 'support', 'scipy', 'return', 'uniform', 'distribution', 'torch', 'follows', 'behavior', 'shown', 'however', 'behavior', 'extend', 'distribution', 'constrained', 'support', 'exponential', 'beta', 'gamma', 'discrete', 'distribution', 'geometric', 'four', 'distribution', 'tested', 'im', 'unsure', 'more', 'discrepancy', 'behavior', 'expected', 'please', 'let', 'know', 'missed', 'something', 'system', 'info', 'collecting', 'environment', 'information', 'pytorch', 'version', '0.4.1', 'debug', 'build', 'cuda', 'used', 'build', 'pytorch', '9.0.176', 'o', 'ubuntu', '18.10', 'gcc', 'version', 'ubuntu', '8.2.0', '7ubuntu1', '8.2.0', 'cmake', 'version', 'version', '3.12.1', 'python', 'version', '3.7', 'cuda', 'available', 'yes', 'cuda', 'runtime', 'version', 'could', 'collect', 'gpu', 'model', 'configuration', 'gpu', '0', 'geforce', 'gtx', '960m', 'nvidia', 'driver', 'version', '415.13', 'cudnn', 'version', 'could', 'collect', 'version', 'relevant', 'library', 'pip', 'numpy', '1.15.4', 'pip', 'numpydoc', '0.8.0', 'pip', 'torch', '0.4.1', 'conda', 'pytorch', '0.4.1', 'py37ha74772b', '0', 'cc', 'fritzo', 'neerajprad', 'alicanb', 'nikitaved']",0
294,"['raise', 'error', 'using', 'magma', 'built', 'wrong', 'version', 'cuda', 'previous', 'instance', 'http', 'github.com', 'pytorch', 'pytorch', 'issue', '3018', 'affected', 'bug', 'server', 'working', 'upgraded', 'cuda', '8', 'cuda', '9.', 'dutifully', 'rebuilt', 'pytorch', 'forgot', 'uninstall', 'magma', 'cuda80', 'instant', 'hang', 'cuda', 'initialization']",1
182,"['error', 'cuda9', 'docker', 'build', 'building', 'pytorch', 'docker', 'get', 'following', 'error', 'build', 'stop', 'cloned', 'latest', 'master', 'ubuntu', '16.04', 'docker', 'version', '17.09.1', 'ce', 'build', '19e2cf6']",0
564,"['load', 'lua', 'yield', 'object', 'attribute', 'running', 'var', 'batchnormalization', 'try', 'load', 'openface', 'model', 'http', 'storage.cmusatyalab.org', 'openface', 'model', 'nn4.small2.v1.t7', 'model', 'load', 'lua', 'nn4.small2.v1.t7', 'unknown', 'class', 'true', 'then', 'convert', 'unknown', 'class', 'but', 'got', 'error', 'line', 'torch', 'utils', 'serialization', 'read', 'lua', 'file.py', 'line', '269', 'batchnorm', 'reader', 'obj.running', 'var', 'obj.running', 'var.pow', '2', '.add', 'obj.eps', 'thank', 'you']",1
331,"['fr', 'add', 'generator', 'kwarg', 'support', 'torch.randn', 'torch.rand', 'stochastic', 'function', 'accept', 'well']",0
670,"['torch.sum', 'sparse', 'tensor', 'add', 'add', 'add', 'autograd', 'support']",0
380,"['creation', 'big', 'multidimensional', 'array', 'return', 'empty', 'tensor', 'bug', 'trying', 'create', 'tensor', 'many', 'dimension', 'simply', 'return', 'empty', 'tensor', 'shape', 'dimension', 'passed', 'even', 'though', 'contained', 'value', 'reproduce', 'step', 'reproduce', 'behavior', 'number', '2', 'following', 'example', 'output', 'another', 'related', 'issue', '2', 's.', 'output', 'theyre', '2', 's.', 'output', 'change', 'expected', 'behavior', 'expected', 'see', 'aforementioned', 'dimension', 'filled', 'possible', 'exception', 'say', 'value', 'error', 'environment', 'please', 'copy', 'paste', 'output', 'environment', 'collection', 'script', 'http', 'raw.githubusercontent.com', 'pytorch', 'pytorch', 'master', 'torch', 'utils', 'collect', 'env.py', 'or', 'fill', 'checklist', 'manually', 'get', 'script', 'run', 'additional', 'context', 'suspect', 'desired', 'behavior', 'happening', 'tensor', 'seem', 'basing', 'numpy', 'accepts', 'dims', 'also', 'found', 'line', 'http', 'github.com', 'pytorch', 'pytorch', 'blob', '7ddd5d06ed07a50b94aa6b2fdffa2f667d677c4b', 'aten', 'src', 'th', 'thgeneral.cpp', 'l184', 'think', 'integer', 'division', 'two', 'element', 'result', 'error']",0
